date,open,close,high,low,volume
2025-06-26,4928.5,4916.56,4949.86,4914.96,1185210338.0
2025-06-27,4924.23,4913.66,4955.24,4910.16,1184280892.0
2025-06-30,4919.31,4954.23,4957.1,4917.55,1090230429.0
2025-07-01,4955.77,4966.82,4968.91,4936.12,1098962582.0
2025-07-02,4961.86,4947.14,4961.86,4935.38,1137346816.0
2025-07-03,4949.66,4976.66,4980.64,4947.01,1035847920.0
2025-07-04,4974.9,4969.21,5013.8,4953.03,1128197869.0
2025-07-07,4962.12,4966.1,4970.9,4955.6,979361651.0
2025-07-08,4966.15,5018.79,5020.84,4966.15,1117266257.0
2025-07-09,5019.98,5008.5,5039.66,4999.61,1182836774.0
2025-07-10,5006.56,5026.49,5047.22,5000.92,1221526033.0
2025-07-11,5028.25,5045.76,5082.59,5016.74,1366849168.0
2025-07-14,5050.63,5052.93,5063.56,5047.57,1180429470.0
2025-07-15,5052.21,5042.65,5069.2,5003.96,1259948772.0
2025-07-16,5042.19,5044.13,5065.2,5025.57,1036858251.0
2025-07-17,5042.04,5090.82,5090.82,5041.14,1064794193.0
2025-07-18,5097.66,5110.45,5112.58,5089.44,1093213277.0
2025-07-21,5121.52,5156.72,5157.43,5119.36,1325020906.0
2025-07-22,5159.01,5188.27,5189.07,5139.23,1461562566.0
2025-07-23,5193.88,5173.47,5219.17,5166.37,1500275115.0
2025-07-24,5170.7,5229.1,5229.1,5170.7,1475049795.0
2025-07-25,5229.45,5220.95,5234.78,5205.9,1382146895.0
2025-07-28,5223.98,5238.8,5242.28,5204.29,1241587095.0
2025-07-29,5233.47,5262.32,5263.08,5208.24,1263859556.0
2025-07-30,5254.58,5241.33,5279.8,5204.95,1316106441.0
2025-07-31,5228.7,5168.75,5238.28,5152.86,1357243322.0
2025-08-01,5164.9,5161.09,5187.93,5136.19,1103304275.0
2025-08-04,5138.14,5199.57,5199.57,5136.51,1014578214.0
2025-08-05,5210.97,5239.87,5239.87,5208.15,1102893238.0
2025-08-06,5236.14,5272.08,5272.28,5233.64,1172747952.0
2025-08-07,5276.35,5271.11,5284.78,5243.37,1207774224.0
2025-08-08,5261.23,5258.78,5276.62,5246.07,1170814263.0
2025-08-11,5266.65,5310.51,5320.01,5266.65,1226655129.0
2025-08-12,5311.16,5328.4,5328.66,5295.2,1203244308.0
2025-08-13,5334.37,5382.35,5386.25,5334.37,1367370219.0
2025-08-14,5386.03,5336.83,5404.76,5327.82,1468056220.0
2025-08-15,5324.87,5412.02,5417.79,5324.87,1432880474.0
2025-08-18,5438.86,5486.57,5517.04,5426.38,1734370784.0
2025-08-19,5487.21,5483.45,5518.26,5468.22,1601754934.0
2025-08-20,5461.55,5536.44,5536.5,5441.16,1533793695.0
2025-08-21,5548.62,5529.21,5567.18,5505.53,1555435506.0
2025-08-22,5527.57,5620.43,5620.43,5527.57,1546474519.0
2025-08-25,5664.34,5722.08,5729.77,5652.39,1902442122.0
2025-08-26,5703.87,5715.79,5749.03,5685.94,1641386990.0
2025-08-27,5721.21,5615.16,5770.26,5615.16,1925212428.0
2025-08-28,5607.01,5703.55,5704.02,5548.47,1779703414.0
2025-08-29,5702.45,5723.95,5753.83,5684.97,1586925830.0
2025-09-01,5749.48,5769.45,5770.16,5718.09,1601948367.0
2025-09-02,5768.33,5684.0,5769.73,5639.77,1700168126.0
2025-09-03,5699.22,5615.64,5707.58,5590.05,1454866131.0
2025-09-04,5621.17,5502.11,5634.26,5437.35,1565733792.0
2025-09-05,5506.06,5642.59,5645.99,5482.64,1406722030.0
2025-09-08,5652.52,5681.23,5687.73,5626.4,1443471754.0
2025-09-09,5659.69,5629.75,5682.8,5603.42,1315203244.0
2025-09-10,5625.38,5641.21,5666.39,5598.76,1204948520.0
2025-09-11,5632.74,5769.36,5769.36,5605.67,1401705790.0
2025-09-12,5766.97,5759.29,5801.44,5748.6,1521179508.0
2025-09-15,5773.41,5764.16,5792.65,5758.65,1400859300.0
2025-09-16,5772.21,5790.93,5795.34,5724.6,1516202632.0
2025-09-17,5785.7,5829.84,5836.91,5773.78,1464806383.0
2025-09-18,5824.03,5766.72,5879.01,5707.2,1894146833.0
2025-09-19,5766.13,5749.1,5789.07,5729.45,1454911142.0
2025-09-22,5760.18,5778.26,5778.7,5726.73,1251805786.0
2025-09-23,5790.0,5742.37,5792.06,5649.03,1516945475.0
2025-09-24,5712.15,5821.91,5822.49,5705.24,1295472872.0
2025-09-25,5817.65,5831.15,5859.44,5812.94,1291586631.0
2025-09-26,5808.48,5760.9,5830.86,5760.9,1204732806.0
2025-09-29,5768.01,5840.45,5862.93,5747.68,1244090592.0
2025-09-30,5855.98,5875.46,5885.78,5849.26,1187291509.0
2025-10-09,5907.33,5952.85,5967.43,5892.7,1476297664.0
2025-10-10,5921.22,5855.65,5932.32,5837.84,1456163192.0
2025-10-13,5663.38,5833.96,5843.91,5663.38,1409994522.0
2025-10-14,5880.25,5741.33,5896.14,5719.03,1538608247.0
2025-10-15,5748.18,5826.49,5827.3,5714.87,1269940254.0
2025-10-16,5807.58,5800.59,5843.78,5782.0,1186382547.0
2025-10-17,5793.66,5652.46,5808.81,5647.36,1238307766.0
2025-10-20,5710.0,5697.16,5732.15,5669.44,1091282525.0
2025-10-21,5715.58,5788.83,5791.76,5704.98,1196483575.0
2025-10-22,5754.09,5764.93,5787.59,5741.08,1098008066.0
2025-10-23,5748.49,5772.78,5779.54,5690.74,1136699344.0
2025-10-24,5793.73,5842.57,5842.57,5793.73,1177523722.0
2025-10-27,5891.07,5913.07,5918.77,5869.07,1315646127.0
2025-10-28,5890.55,5893.14,5938.08,5872.25,1211236814.0
2025-10-29,5899.03,5961.19,5961.19,5892.68,1293240992.0
2025-10-30,5947.63,5898.9,5960.69,5893.59,1399412747.0
2025-10-31,5894.14,5866.65,5927.83,5866.46,1379171778.0
2025-11-03,5866.53,5888.68,5889.01,5809.49,1314360706.0
2025-11-04,5880.39,5827.93,5888.62,5794.04,1250611433.0
2025-11-05,5752.72,5847.93,5867.27,5752.35,1271713483.0
2025-11-06,5861.82,5918.75,5921.76,5861.82,1292671508.0
2025-11-07,5894.5,5903.58,5931.86,5881.18,1252212660.0
2025-11-10,5919.87,5926.66,5931.14,5886.45,1346953560.0
2025-11-11,5940.83,5895.64,5944.36,5888.7,1269227731.0
2025-11-12,5881.34,5871.63,5902.92,5832.2,1266887915.0
2025-11-13,5869.04,5948.0,5948.64,5868.77,1304751441.0
2025-11-14,5899.56,5872.13,5939.04,5872.13,1329413023.0
2025-11-17,5870.66,5864.13,5881.43,5839.44,1281682744.0
2025-11-18,5849.76,5809.6,5860.45,5786.45,1326405240.0
2025-11-19,5804.93,5793.29,5826.83,5766.2,1170825264.0
2025-11-20,5828.71,5755.79,5833.75,5751.97,1159700299.0
2025-11-21,5682.34,5575.48,5707.54,5575.47,1389004469.0
2025-11-24,5603.49,5608.69,5633.65,5557.2,1152167230.0
2025-11-25,5641.03,5676.33,5710.49,5636.84,1136573676.0
2025-11-26,5672.53,5690.08,5723.67,5666.45,1102274938.0
2025-11-27,5690.97,5690.01,5742.96,5684.39,1040897251.0
2025-11-28,5686.18,5732.77,5732.85,5670.14,1023265179.0
2025-12-01,5748.89,5787.18,5787.46,5743.64,1188228454.0
2025-12-02,5777.49,5750.4,5777.49,5736.51,1056456042.0
2025-12-03,5751.31,5710.58,5765.31,5696.77,1132571477.0
2025-12-04,5711.51,5711.8,5733.62,5673.46,1037186542.0
2025-12-05,5710.56,5776.83,5781.23,5687.15,1130172879.0
2025-12-08,5791.17,5835.55,5855.12,5791.17,1233935808.0
2025-12-09,5820.52,5802.85,5842.53,5791.24,1163257117.0
2025-12-10,5790.77,5809.35,5818.62,5756.59,1126112388.0
2025-12-11,5817.85,5745.07,5820.98,5742.91,1185704203.0
2025-12-12,5748.69,5787.86,5797.41,5730.77,1235977538.0
2025-12-15,5752.4,5751.55,5802.73,5750.35,1110231757.0
2025-12-16,5741.37,5668.2,5743.78,5646.04,1156609704.0
2025-12-17,5667.5,5756.23,5769.02,5653.6,1146335242.0
2025-12-18,5723.24,5733.55,5771.85,5721.75,1032158958.0
2025-12-19,5747.6,5777.54,5793.83,5740.64,1151984318.0
2025-12-22,5801.51,5835.54,5844.7,5801.51,1154747411.0
2025-12-23,5837.94,5831.47,5863.45,5812.98,1175422898.0
2025-12-24,5831.55,5883.66,5889.03,5823.36,1092504187.0
2025-12-25,5879.86,5918.57,5927.77,5873.92,1109099151.0
2025-12-26,5919.28,5938.29,5962.55,5901.67,1272628317.0
2025-12-29,5939.58,5921.12,5956.16,5906.28,1255642224.0
2025-12-30,5892.2,5928.96,5952.74,5891.75,1218220642.0
2025-12-31,5937.82,5919.12,5940.05,5904.61,1182424346.0
